class_name,angle_0,angle_1,angle_2,angle_3
1,73.2839368497661,177.48831626149365,81.88338396122784,5.915772151103603
1,72.2303976271929,177.471281389097,81.98794235645968,5.914461715416548
1,70.83849060061549,177.45032348112628,82.2653799469599,5.922553802950719
1,69.79301133913825,177.48998055023156,82.38821348024292,5.929178008987956
1,69.08483180123525,177.66986946542465,83.05952172034262,5.99748303333537
1,68.59761468063066,177.78188115424305,83.3950863747019,6.060851708828225
1,68.31233094549869,177.97101903605324,83.78355550673014,6.107651075019149
1,67.92497790655905,178.15799131459542,83.79844667235267,6.179041185963446
1,67.36461086214241,178.30239784423523,83.84741485701453,6.2514716850101335
1,66.67018218732636,178.44659566361275,83.81896414320764,6.324052469149795
1,65.04748868723838,178.2386711108197,83.42945446376038,6.258025365148326
1,63.573637815830104,178.29572587756917,83.00905113014865,6.249296580879162
1,61.900466487822285,178.62288126856532,81.30940988307701,6.294585783974501
1,59.33527142695157,179.10149671958294,78.6678053007314,6.411468229958143
1,56.95223139762455,179.40772757951717,76.71646572838976,6.510296776221477
1,54.657163663349195,179.95180513837735,74.11840475944462,6.74159260762256
1,51.779162280222636,179.41810881921293,70.18734132043518,7.0494839126186255
1,49.95369945154859,179.3886894085519,67.08802415704153,6.989831009719276
1,48.80892430784496,179.3168744314838,64.94291594275923,7.097013823886672
1,47.5176824270002,179.38668439267877,63.20914035563622,7.108627146648811
1,46.43475956950331,178.82920669119963,61.89536435758472,7.44831203774202
1,44.478997553394606,179.45332709336918,60.01055671840554,7.329697092350104
1,43.64220934924924,179.89291004095088,58.83477198593566,7.191864906518817
1,43.44989863496786,179.61092065469592,58.24669638869977,7.02300292437898
1,42.70190584486638,179.391739072211,57.305839805892155,6.9799876821279305
1,42.4311729625995,179.51970140736628,56.46313650195136,7.1117704570914
1,42.17938877438422,179.44477711116474,55.88181711978576,7.170413701329548
1,42.24284447135171,179.21903659690688,55.611632811389434,7.113530426131917
1,42.1192724036605,179.25141995539926,55.13258690733989,7.1418088067839145
1,42.18951003877265,179.20986102559877,54.96889636912551,7.195770635582936
1,42.531624157238035,179.17752128593176,55.054474154925146,7.213244011367677
1,42.779254389443906,179.0618771216848,55.10764560908655,7.18825719775846
1,43.199117308429464,179.07465833756768,55.260488026610254,7.189704920142176
1,43.63620444805324,178.43787147773887,55.35272581331431,6.895852485734625
1,44.47694558389133,178.13807667157877,55.96737285833349,6.732001878465541
1,44.92595590570338,177.91183804513656,56.18485766466211,6.620417863633395
1,44.97876177766025,178.3145280457829,56.787984858717465,6.791936715023105
1,45.33101868305867,178.68509639909814,57.49063607701113,6.912756555722361
1,47.12109276261889,178.36194557485342,59.500140463205085,6.695074319609546
1,49.3683231074425,178.1628072533308,61.6871312881905,6.6318169695151985
1,51.29226486851327,177.47652805137082,63.096680234954974,6.295665238619664
1,53.24386330910745,177.41335621873623,65.16376238732414,6.184399737219667
1,56.12291084996263,177.32053176832017,68.44029763249385,6.1359334421136715
1,57.12289731498891,177.6513200454107,70.34600706088443,6.358106792969172
1,57.90349371892539,177.4769752914192,71.60465481333303,6.601799530897272
1,59.402031508792604,177.12972721505486,73.65488908272073,6.537721613760484
1,61.76201031518149,176.6671894983336,76.24258591914486,6.476227002689545
1,63.364918244921164,176.8952627636475,78.50386606506741,6.551556664844389
1,65.11764162541216,177.16899697103034,80.31385024712115,6.69068962812518
1,66.9365169756279,177.32298838274681,81.9033827057055,6.794644756501156
1,67.52985998379256,177.52180897526628,82.44767807969465,6.9250912008912175
1,68.8815423488454,177.80178474800962,83.60305414136111,7.11327191247454
1,69.78497125928192,177.97295824775796,84.41220072004792,7.147114233621537
1,70.71502520890168,178.1277886730639,84.98217485919746,7.214323265154762
1,72.30244534521435,178.28177221129494,85.93123241187399,7.280801719918237
1,73.73544701776865,178.36316683150088,86.69035376532808,7.2945806561701705
1,74.99196130958231,178.11861123107388,87.29885262735587,7.141176581489244
1,75.21503938406096,177.9630043813326,87.10155158324426,7.072087681232407
1,75.51329774614432,178.0922580508538,87.27404250715959,7.146158254827508
1,75.54861681738483,177.71364104370676,87.42826038864784,6.996803834065932
1,75.90315886048386,177.40720781418054,87.91869172709814,6.875234976552732
1,76.2271416872813,177.47583784710812,88.49267871902407,6.854207798496565
1,76.53335776166874,177.75344505904948,88.97485115104236,6.891131921652898
1,76.40857483536512,177.9511941874975,89.20546619369807,6.9183602292943664
1,76.03115222160856,178.18107427723348,89.21758316251062,6.948384243017595
1,75.51638712873861,178.31811731670618,89.32945116128981,6.963599053807951
1,75.08503849771279,178.36160271227484,89.64004205256195,6.967616058017236
1,74.78880411662509,178.43368980080402,89.76259989681472,6.989388007891739
1,74.42270828373331,178.58412606269852,89.85635773926707,7.00977745200846
1,74.08256826210913,178.7015778989466,89.89577619058205,7.012254968850018
1,74.009825162921,178.87263944080237,90.28453289260119,7.04754484552424
1,74.10908675737808,178.9993727728595,90.56836745388414,7.1300859545324045
1,74.26840312070516,179.02343051228695,90.78632015807763,7.139175036100818
1,74.30604772185072,178.98441773203535,90.79347156071813,7.158214215179369
1,73.58220949945444,178.9293322890543,90.21948213308072,7.13679879001171
1,71.30663570439518,178.9241438324046,87.79242664755506,7.1331587205973594
1,69.66107335497081,178.93182048596563,86.12406228327369,7.125908005907147
1,69.03641513424594,178.96697556504694,85.71670896377519,7.06514638733366
1,68.20412943861315,178.94264756104297,84.96558258584776,7.029228641521265
1,67.31009777592041,178.97037206567592,84.09695297147324,6.964831346736481
1,66.38964038228723,178.91802944397833,83.21112982574267,6.782635111699351
1,66.08453669141954,178.92956985708605,83.00666591579504,6.696121770198311
1,65.8770815435398,179.1624631723675,82.91315517459871,6.639761001751285
1,65.71858664412302,179.16467176515093,82.83826246336771,6.560204667341985
1,65.64333246617988,179.0004000139022,82.81640329152383,6.397964610794332
1,65.5323563527282,179.0073091900031,82.5717787424812,6.3676230052171165
1,65.1600990485384,178.89927560507206,81.96509981381543,6.328797008696164
1,64.47865242423015,178.74905818361663,80.82379155827167,6.294945618688379
1,63.64786029157737,178.70383820169803,79.10038558434304,6.26476311068811
1,63.233338274918744,178.68064790561144,77.78979166354952,6.261524448123185
1,63.459843320760044,178.71981802219287,77.16495366712188,6.294415544998242
1,63.58253616522003,178.77827091286508,76.57773493398565,6.306245459227413
1,64.50137240545203,178.69634227576847,76.62316392258381,6.28935877843948
1,64.85180442610842,178.6756355633939,76.557308606394,6.310182320931141
1,65.38435602847393,178.7608221912984,76.5900880892413,6.377744731583411
1,65.73700195069371,178.90690203285519,76.61169539379941,6.4616429762900545
1,66.14304390628293,178.9956543297806,76.59549427526993,6.510778542816399
1,66.33946697575638,179.0720415591539,76.54162399216483,6.551500186989274
1,66.42322320468531,179.12017316872056,76.49272089656878,6.574459184110871
1,66.38922521260443,179.17767110951763,76.4168549028626,6.606904477752203
1,66.37846529823246,179.18592754182012,76.3340810278953,6.610937747183073
1,66.33061156484045,179.23945941514185,76.24573180248441,6.628836996402378
1,66.28030496412505,179.36588343687123,76.2015102207266,6.677186180698105
1,66.208465500981,179.52863934603587,76.13773861964744,6.751204414970999
1,66.08569831631566,179.88768357087102,76.04037988878918,6.914898856237611
1,65.84132870867889,179.87569980488163,75.79686080942069,7.0213818102382
1,65.58017807758618,179.81800188969584,75.5965552213239,7.032077998240936
1,65.26325026296738,179.79165013680455,75.3552836199771,7.037632101875865
1,64.90355062486513,179.79329232970122,75.25326126875592,7.023829286679616
1,64.46947049589699,179.69676442080413,75.20488065304896,7.021338335360573
1,63.92349492915971,179.57976832096264,75.1910314668191,7.009074076795289
1,63.387363126807905,179.52900209404476,75.19324730007345,7.003802308360805
1,62.793257264698546,179.47846230974346,75.15887531694102,6.9946199555560655
1,62.14491286693374,179.49297885280504,75.1526468746395,6.966338804015874
1,61.655553551236196,179.45423480151587,75.12817660107821,6.955391111367132
1,61.29380352644082,179.38841289036878,75.11764681786272,6.9438545373780425
1,60.969856158442056,179.33353440851175,75.07285761269156,6.932324828415057
1,60.494328783723105,179.3234353450686,74.99265575634081,6.913685602554081
1,59.81470396978385,179.32123578873953,74.92237985551073,6.9125085571154266
1,59.16947736360445,179.317648975017,74.8132456433908,6.910152172995336
1,58.464843307787596,179.31190137153826,74.79676713339327,6.909509698338637
1,57.99648731173392,179.3214457372148,74.77646701185886,6.906515806432071
1,57.67750644543447,179.36004576743704,74.73499801408838,6.879890860972903
1,57.353353438327375,179.37696435683398,74.6987749883427,6.860373082916283
1,57.08161342111911,179.4260855221806,74.65250764711787,6.8259772851906435
1,56.89405287814212,179.42222765616214,74.62935292765633,6.825528481547639
1,56.81994683885421,179.4031740072418,74.61270898989237,6.822237150765013
1,56.85860439047542,179.38758951939278,74.58053431340213,6.8243201411330165
1,56.83579961555872,179.38797744943318,74.5202957103916,6.813262373817577
1,56.79151944887849,179.39536548769345,74.4883038831297,6.800761313356099
1,56.758078281777486,179.4056373942266,74.45014058044866,6.798303817744792
1,56.68521032698726,179.4094895416799,74.35174677379712,6.797137890350609
1,56.623600329835405,179.42478275491285,74.19804710519229,6.783150077577714
1,56.55559387663204,179.45215196428083,74.09616130837726,6.768475192008607
1,56.620231534011324,179.55323802292264,74.01676300185241,6.718472374422777
1,56.76769564668881,179.66403523108443,73.91913255541569,6.66100368624462
1,57.209272696316646,179.80024976262328,73.84626972745018,6.588890620604747
1,57.40306519272201,179.89897931628448,73.72452388058407,6.537768731608949
1,57.4904411295117,179.9536099542036,73.30573765429078,6.509352346050311
1,57.71844806372854,179.80704784199136,72.98146802413002,6.39325749747622
1,58.006848495506304,179.6217695251217,72.66029332181928,6.300331428607056
1,58.54540761430885,179.45831537516554,72.46759765028038,6.231176169888196
1,58.459426539535464,179.18891132146274,71.85497396164452,6.1740082881874425
2,176.5875629608714,78.12704446665644,9.420847761417146,68.24261679008725
2,177.0422632048888,82.50445281787471,9.333398886216019,72.72540657145508
2,175.46531622524486,83.80907357353772,9.894013951704308,73.38130999386702
2,176.14474293003548,82.72268357530072,9.993807522793189,72.68611140748189
2,176.6552805769189,82.94667674174083,9.91411593297652,73.14090718122856
2,176.7783625002248,82.91034856151367,9.936498867065307,72.46813849364014
2,176.79355705025884,82.31465595189401,10.114497046753895,72.16437935897778
2,176.80958209724145,81.34244433864971,10.171801145316811,70.82712397503242
2,176.99964565028574,81.7314205377851,10.049788949228935,71.49477653325641
